level,level_name,n_samples,percentage,target_mean,target_std,target_min,target_max,rem_sleep_mean,body_temperature_mean,hrv_mean,total_sleep_mean,skin_temperature_mean,stick_sensor_mean,deep_sleep_mean,light_sleep_mean,blood_sugar_mean,walk_mean
0,낮은 활동,10481,71.37214845080013,2.4577807461120122,1.0989919036158646,1.0,6.0,115.23034055133758,34.93241521392613,26.17027091851094,379.9027624356913,27.758803567792786,10.297835385180077,71.74887058729301,180.88737884707183,45.423147685415145,4319.086817307494
1,중간 활동,1073,7.3067756213823625,2.429636533084809,1.1390857645333805,1.0,6.0,38.5188925634793,35.36601985760291,22.79221372819755,115.65890027958993,28.986943200432542,11.297257755066283,16.94136754387879,59.48089468779124,56.033809192777284,5157.4687530712745
2,높은 활동,3131,21.3210759278175,2.4940913446183326,1.0677737566953782,1.0,6.0,144.5940234953319,36.15465287572504,22.766212100928566,479.3477046941325,31.668937246415414,12.826299215481761,92.55935780558852,226.22334859973688,75.87764194089947,6005.934515716264
